query_key,exact,brute,optimality_gap
breast_cancer|4|25,0.47825586696625894,0.47825586696625894,0.0
breast_cancer|4|26,2.1747206793417373,2.1747206793417373,0.0
breast_cancer|4|27,1.2325133274879865,1.2325133274879865,0.0
breast_cancer|4|28,1.584705662986841,1.584705662986841,0.0
breast_cancer|4|29,0.9695314388811754,0.9695314388811754,0.0
breast_cancer|4|30,0.9043723331013813,0.9043723331013813,0.0
breast_cancer|4|31,0.2553469542953164,0.2553469542953164,0.0
breast_cancer|4|32,0.1288181438938884,0.1288181438938884,0.0
breast_cancer|4|33,0.44094402491224804,0.44094402491224804,0.0
breast_cancer|4|34,0.14615728296876174,0.14615728296876174,0.0
breast_cancer|4|35,0.3852708961515654,0.3852708961515654,0.0
breast_cancer|4|36,1.388271059558869,1.388271059558869,0.0
breast_cancer|4|37,1.1386853238788743,1.1386853238788743,0.0
breast_cancer|4|38,0.6677939787921858,0.6677939787921858,0.0
breast_cancer|4|39,0.14954849990952526,0.14954849990952526,0.0
breast_cancer|4|40,0.6708878192862315,0.6708878192862315,0.0
breast_cancer|4|41,0.23031359551567307,0.23031359551567307,0.0
breast_cancer|4|42,0.6038175399036072,0.6038175399036072,0.0
breast_cancer|4|43,0.4774919057185737,0.4774919057185737,0.0
breast_cancer|4|44,0.6328386389384314,0.6328386389384314,0.0
breast_cancer|4|45,0.07403700153557391,0.07403700153557391,0.0
breast_cancer|4|46,1.3277004284788854,1.3277004284788854,0.0
breast_cancer|4|47,0.5685978589764829,0.5685978589764829,0.0
breast_cancer|4|48,1.3966333282574073,1.3966333282574073,0.0
breast_cancer|4|49,0.9183947025371192,0.9183947025371192,0.0
breast_cancer|4|50,0.07558971492202447,0.07558971492202447,0.0
breast_cancer|4|51,0.10005657282352816,0.10005657282352816,0.0
breast_cancer|4|52,0.4879523941656714,0.4879523941656714,0.0
breast_cancer|4|53,0.6005600696037801,0.6005600696037801,0.0
breast_cancer|4|54,0.5742898676839158,0.5742898676839157,1.1102230246251565e-16
breast_cancer|4|55,1.1186854324999256,1.1186854324999256,0.0
breast_cancer|4|56,0.6357999755746377,0.6357999755746377,0.0
breast_cancer|4|57,0.6525666080111878,0.6525666080111878,0.0
breast_cancer|4|58,0.25999255973756813,0.25999255973756813,0.0
breast_cancer|4|59,0.6180319557573987,0.6180319557573987,0.0
wine_binary|0|0,0.800087762297435,0.800087762297435,0.0
