dataset,seed,query_key,method,runtime_ms,distance_l2,success
wine_binary,2,wine_binary|2|6,no_pruning,0.10910001583397388,0.022230281194763307,1
wine_binary,2,wine_binary|2|7,full,0.05229999078437686,1.2450856397225325,1
wine_binary,2,wine_binary|2|7,no_cache,0.0740000104997307,1.2450856397225325,1
wine_binary,2,wine_binary|2|7,no_order,0.0971999834291637,1.2450856397225325,1
wine_binary,2,wine_binary|2|7,no_pruning,0.3711000026669353,1.2450856397225325,1
wine_binary,2,wine_binary|2|8,full,0.2550999925006181,1.2500269590896276,1
wine_binary,2,wine_binary|2|8,no_cache,0.34860000596381724,1.2500269590896276,1
wine_binary,2,wine_binary|2|8,no_order,0.22260000696405768,1.2500269590896276,1
wine_binary,2,wine_binary|2|8,no_pruning,0.14620000729337335,1.2500269590896276,1
wine_binary,2,wine_binary|2|9,full,0.17030001617968082,0.7325170126704149,1
wine_binary,2,wine_binary|2|9,no_cache,0.23450001026503742,0.7325170126704149,1
wine_binary,2,wine_binary|2|9,no_order,0.11600001016631722,0.7325170126704149,1
wine_binary,2,wine_binary|2|9,no_pruning,0.11069999891333282,0.7325170126704149,1
wine_binary,2,wine_binary|2|10,full,0.15029998030513525,1.0827735523367854,1
wine_binary,2,wine_binary|2|10,no_cache,0.1863999932538718,1.0827735523367854,1
wine_binary,2,wine_binary|2|10,no_order,0.11100000119768083,1.0827735523367854,1
wine_binary,2,wine_binary|2|10,no_pruning,0.0887999776750803,1.0827735523367854,1
wine_binary,2,wine_binary|2|11,full,0.04780001472681761,1.8322001813399693,1
wine_binary,2,wine_binary|2|11,no_cache,0.06859999848529696,1.8322001813399693,1
wine_binary,2,wine_binary|2|11,no_order,0.03359999391250312,1.8322001813399693,1
wine_binary,2,wine_binary|2|11,no_pruning,0.04069998976774514,1.8322001813399693,1
wine_binary,2,wine_binary|2|12,full,0.047600013203918934,1.1854527372563277,1
wine_binary,2,wine_binary|2|12,no_cache,0.06970000686123967,1.1854527372563277,1
wine_binary,2,wine_binary|2|12,no_order,0.03429999924264848,1.1854527372563277,1
wine_binary,2,wine_binary|2|12,no_pruning,0.040099985199049115,1.1854527372563277,1
wine_binary,2,wine_binary|2|13,full,0.06009999196976423,0.8705476845274251,1
wine_binary,2,wine_binary|2|13,no_cache,0.07350000669248402,0.8705476845274251,1
wine_binary,2,wine_binary|2|13,no_order,0.0940999889280647,0.8705476845274251,1
wine_binary,2,wine_binary|2|13,no_pruning,0.11049999739043415,0.8705476845274251,1
wine_binary,2,wine_binary|2|14,full,0.050700007705017924,0.4555191395814955,1
wine_binary,2,wine_binary|2|14,no_cache,0.07920002099126577,0.4555191395814955,1
wine_binary,2,wine_binary|2|14,no_order,0.09549999958835542,0.4555191395814955,1
wine_binary,2,wine_binary|2|14,no_pruning,0.10859998292289674,0.4555191395814955,1
wine_binary,2,wine_binary|2|15,full,0.052499992307275534,1.6398688897930507,1
wine_binary,2,wine_binary|2|15,no_cache,0.07050001295283437,1.6398688897930507,1
wine_binary,2,wine_binary|2|15,no_order,0.09329998283647001,1.6398688897930507,1
wine_binary,2,wine_binary|2|15,no_pruning,0.10740000288933516,1.6398688897930507,1
wine_binary,2,wine_binary|2|16,full,0.050300004659220576,0.95152886402907,1
wine_binary,2,wine_binary|2|16,no_cache,0.07010000990703702,0.95152886402907,1
wine_binary,2,wine_binary|2|16,no_order,0.09620000491850078,0.95152886402907,1
wine_binary,2,wine_binary|2|16,no_pruning,0.10910001583397388,0.95152886402907,1
wine_binary,2,wine_binary|2|17,full,0.04779998562298715,1.4241857170896606,1
wine_binary,2,wine_binary|2|17,no_cache,0.06650001159869134,1.4241857170896606,1
wine_binary,2,wine_binary|2|17,no_order,0.03369999467395246,1.4241857170896606,1
wine_binary,2,wine_binary|2|17,no_pruning,0.03920000744983554,1.4241857170896606,1
wine_binary,2,wine_binary|2|18,full,0.0447999918833375,1.762226034454446,1
wine_binary,2,wine_binary|2|18,no_cache,0.06609997944906354,1.762226034454446,1
wine_binary,2,wine_binary|2|18,no_order,0.0337999954354018,1.762226034454446,1
wine_binary,2,wine_binary|2|18,no_pruning,0.03890000516548753,1.762226034454446,1
wine_binary,2,wine_binary|2|19,full,0.04949999856762588,0.3846606075175565,1
wine_binary,2,wine_binary|2|19,no_cache,0.06919997395016253,0.3846606075175565,1
wine_binary,2,wine_binary|2|19,no_order,0.09859999408945441,0.3846606075175565,1
wine_binary,2,wine_binary|2|19,no_pruning,0.10489998385310173,0.3846606075175565,1
wine_binary,2,wine_binary|2|20,full,0.04569999873638153,1.3799648339833077,1
wine_binary,2,wine_binary|2|20,no_cache,0.06540000322274864,1.3799648339833077,1
wine_binary,2,wine_binary|2|20,no_order,0.033899996196851134,1.3799648339833077,1
wine_binary,2,wine_binary|2|20,no_pruning,0.03850000211969018,1.3799648339833077,1
wine_binary,2,wine_binary|2|21,full,0.04390001413412392,1.7663695927956127,1
wine_binary,2,wine_binary|2|21,no_cache,0.06629998097196221,1.7663695927956127,1
wine_binary,2,wine_binary|2|21,no_order,0.034500000765547156,1.7663695927956127,1
wine_binary,2,wine_binary|2|21,no_pruning,0.04029998672194779,1.7663695927956127,1
wine_binary,2,wine_binary|2|22,full,0.051300012273713946,0.8503023896520139,1
wine_binary,2,wine_binary|2|22,no_cache,0.07079998613335192,0.8503023896520139,1
wine_binary,2,wine_binary|2|22,no_order,0.09580000187270343,0.8503023896520139,1
wine_binary,2,wine_binary|2|22,no_pruning,0.10820000898092985,0.8503023896520139,1
wine_binary,2,wine_binary|2|23,full,0.048699992476031184,0.8907929794028364,1
wine_binary,2,wine_binary|2|23,no_cache,0.06910000229254365,0.8907929794028364,1
wine_binary,2,wine_binary|2|23,no_order,0.09270000737160444,0.8907929794028364,1
wine_binary,2,wine_binary|2|23,no_pruning,0.1073999737855047,0.8907929794028364,1
